title,text,author,published,tags,source
"Hitzerekord auf Spitzbergen – 21,2 Grad Celsius gemessen","Longyearbyen liegt knapp 1300 Kilometer vom Nordpol entfernt. In diesem Juli knackte der Ort einen jahrzehntealten Temperaturrekord. Klimawissenschaftlern macht das große Sorgen.

Es sind Temperaturen, die es in Sibirien noch nicht gab: Bis zu 37 Grad hat der von der EU betriebene Copernicus-Dienst dort im Juni gemessen. Die Trockenheit ist der Hauptgrund für schwere Waldbrände.

Anzeige

Auf Spitzbergen ist die höchste Temperatur seit über 40 Jahren gemessen worden. Der Topwert von 21,2 Grad wurde nach Angaben am Samstagnachmittag erreicht. Das meldete das norwegischen Institut für Meteorologie in Oslo. Demnach war es auf dem Arktis-Archipel seit Beginn der Wetteraufzeichnungen nur ein einziges Mal noch wärmer: Im Juli 1979 zeigte das Thermometer dort 21,3 Grad an.

Im Ort Longyearbyen wurde damit sogar ein 41 Jahre alter Rekord gebrochen. Longyearbyen, die Hauptsiedlung der Insel mit mehr als 2000 Einwohnern, liegt etwa 1300 Kilometer vom Nordpol entfernt.

Die hohen Temperaturen werden nach Angaben des Instituts voraussichtlich bis Montag anhalten. Sie liegen deutlich über den Normaltemperaturen auf der Inselgruppe im Arktischen Ozean: Im Juli, dem heißesten Monat des Jahres, ist es dort normalerweise gerade einmal fünf bis acht Grad warm.

Es drohen Lawinen und Erdrutsche

Anzeige

Nach Ansicht von Wissenschaftlern schreitet die Klimaerwärmung in der Arktis doppelt so schnell voran wie im Rest der Welt. Im russischen Teil der Arktis etwa liegen die Durchschnittstemperaturen bereits seit Januar durchschnittlich fünf Grad über Normallevel. Anfang Juli wurde in Sibirien mit 38 Grad eine Rekordtemperatur jenseits des Polarkreises gemessen.

Lesen Sie auch Nördlich des Polarkreises Warum es in Sibirien so heiß ist

Lesen Sie auch Brand Story Naturschutz Er schützt den Urwald mit alten Handys Anzeige

Die Erwärmung bedroht nicht nur die arktische Tierwelt wie Eisbären und Robben. Steigende Temperaturen können auch den gefrorenen Boden unter vielen Gebäuden, Straßen und Flughäfen auftauen. Lawinen und Erdrutsche können die Folge sein. 2015 starben zwei Menschen, als eine Lawine zehn Häuser in Longyearbyen zerstörte.","'Sergio Matalucci', 'Florian Gehm', 'Herbert Koop'",1595760418,"Wissenschaft,Arktis-Archipel",welt
Ein alter weißer Boomer antwortet Journalistenschülern,,Manfred Klimek,1595760081,"Medien,„Weiße“ Medien?",welt
Parteiübergreifende Kritik wegen Corona-Ausbruch in Friedland,,,1595759736,"Deutschland,Spätaussiedler",welt
Großbritannien erklärt Spanien zum unsicheren Reiseland,,,1595759659,"Videos,Quarantäne",welt
Polizei löst große Party in Berliner Park auf,"Seit Wochen finden in Parks in Berlin immer wieder Techno-Partys statt – trotz eines Verbots durch die Corona-Verordnungen. In der Nacht zu Sonntag löste die Polizei laut Medienberichten eine Feier mit zahlreichen Teilnehmern auf.

Anzeige

Die Berliner Polizei hat in der Nacht zu Sonntag bei einer Party im Volkspark Hasenheide interveniert. Rund 3000 Menschen hielten sich nach Angaben der Polizei im Park auf, über mehrere Anlagen sei Musik abgespielt worden.

Zuvor hatten die „B.Z. Berlin“ und die „Berliner Zeitung“ berichtet, an der illegalen Party hätten rund 5000 Menschen teilgenommen.

Anwohner hatten sich nach Angaben der Polizei Samstagnacht über den Lärm beschwert. Ersten Aufforderungen gegen 23 Uhr, die Musik leiser zu stellen, seien die Feiernden nicht nachgekommen, berichtete die „B.Z. Berlin“. Die Polizei habe dann eine Einsatzhundertschaft und Diensthunde hinzugerufen und gegen 2.30 Uhr am Sonntag die Menschen dazu aufgefordert, den Park zu verlassen. Erst gegen 4.30 Uhr habe ein Großteil der Partyteilnehmer die Hasenheide verlassen, berichtet die „B.Z. Berlin“.

Anzeige

Insgesamt leiteten die Einsatzkräfte fünf Ordnungswidrigkeitenverfahren wegen unzulässigen Lärms ein und beschlagnahmten ebenso viele Musikanlagen. Die weiteren Ermittlungen dauerten an.

Lesen Sie auch Berliner Hasenheide „Der Park teilt sich in zwei Hälften: die Partymacher und die Drogenhändler“

In den vergangenen Wochen hatten sich öfter Hunderte zumeist junge Menschen in der Hasenheide in Neukölln zum Trinken und Feiern getroffen. Die Clubs in Berlin sind seit Monaten geschlossen. Großveranstaltungen im Freien mit mehr als 1000 zeitgleich Anwesenden sind in Berlin bis einschließlich 31. August verboten.","'Daniela Will', 'Jan Klauth', 'Sarah Maria Brech', 'Eva Sudholt', 'Sebastian Beug'",1595758898,"Panorama,Corona-Rave",welt
USA drohen deutschen Auftragnehmern von Nord Stream 2,"Den USA ist der Bau der russischen Pipeline Nord Stream 2 schon lange ein Dorn im Auge. Jetzt erhöhen sie den Druck auf deutsche und europäische Firmen, die an dem Projekt beteiligt sind – und kündigen Sanktionen an. Deutsche Politiker sind empört.

Anzeige

Die USA haben mit deutschen und europäischen Auftragnehmern des umstrittenen russischen Pipeline-Projekts Nord Stream 2 Einzelgespräche per Videokonferenz geführt, um auf die weitreichenden Konsequenzen einer weiteren Mitarbeit am Projekt hinzuweisen. Nach Informationen von WELT AM SONNTAG waren die Firmen dabei zum Teil mit bis zu zwölf US-Vertretern aus den drei US-Ministerien State Department (Außen), Treasury (Finanzen) und Energie konfrontiert.

Die US-Vertreter hätten „in freundlichem Ton sehr deutlich gemacht, dass sie die Fertigstellung der Pipeline verhindern wollen“, äßerten Beobachter der Gespräche gegenüber WELT AM SONNTAG: „Ich glaube, dass die Drohung sehr, sehr ernsthaft ist.“

Die Vereinigten Staaten hatten zuvor die Ausführungsbestimmungen des Sanktionsgesetzes CAATSA (Countering America’s Adversaries Through Sanctions Act) zum 15. Juli juristisch scharf geschaltet. Damit droht den Unternehmen und ihren Banken bei einer weiteren Beteiligung am Pipelinebau unter anderem der vollständige Ausschluss vom US-Markt und Einreiseverbote für die Mitarbeiter. US-Außenminister Mike Pompeo hatte auf einer Pressekonferenz in Washington das Ziel der Maßnahme für die betroffenen Unternehmen so zusammengefasst: „Steigen Sie jetzt aus oder tragen Sie die Konsequenzen.“

Die schweren letzten Meter von Nord Stream 2 Die Ostseepipeline Nord Stream 2 steht kurz vor der Fertigstellung. Auf den letzten Metern erschweren weitere US-Sanktionen die Arbeit der beteiligten Unternehmen. Quelle: WELT / Nicole Fuchs-Wiecha

Anzeige

Der deutsche Energiekonzern Uniper stellte auf Nachfrage von WELT AM SONNTAG „mit Bedauern fest, dass die USA mit der angekündigten Überarbeitung der CAATSA-Leitlinien weiterhin versuchen, ein wichtiges Infrastrukturprojekt zu untergraben, das unserer Meinung nach für die Energiesicherheit Europas wichtig ist.“ Dies sei „ein klarer Eingriff in die europäische Souveränität“.

Etwaige Gespräche mit US-Vertretern und deren Inhalte behandele man jedoch vertraulich. Andere Unternehmen wollten sich gar nicht zu dem Vorgang äußern.

„Das Auswärtige Amt hat Kenntnis darüber, dass die US-Seite Gespräche mit deutschen Unternehmen führt, um die CAATSA-Durchführungsbestimmungen zu erläutern“, bestätigte das deutsche Außenministerium auf Nachfrage. „Das Auswärtige Amt ist mit den Unternehmen dazu ebenfalls in Kontakt.“

Lesen Sie auch Anhörung von Gerhard Schröder Erst wird der „Kremllobbyist“ ignoriert, dann folgt seine Anti-Amerika-Show

Anzeige

Es stelle eine „neue, traurige Qualität“ dar, „wenn die USA ohne nennenswerte Konsultation der Bundesregierung deutschen Unternehmen Sanktionen androhen“, sagte Michael Harms, Geschäftsführer des Ostausschusses der deutschen Wirtschaft. „Wenn wir uns von Drittstaaten unsere Energiepolitik diktieren lassen, ist das ein gefährlicher Präzedenzfall: Das Gleiche kann ja übermorgen auch den Chinesen einfallen.“

Amerikanische Vorhaltungen, Deutschland finanziere durch seine Gaskäufe die russische Rüstungsindustrie, seien „unfair“ und „nahe an Fake News“, kritisierte Harms. Die USA hätten ein weit höheres Handelsdefizit mit Russland als Deutschland – und dies basiere ebenfalls hauptsächlich auf amerikanischen Öl-, zum Teil auch Gaskäufen in Russland.

„Wenn es darum gehen würde, Russland zu schwächen und Einnahmen zu verringern, hätten die USA also wunderbare Möglichkeiten dazu im eigenen Land“, kritisierte Harms: „Stattdessen beschließt man Sanktionsgesetze, die praktisch ausschließlich auf europäische Kosten gehen.“

Lesen Sie auch Nord Stream 2 Ein Schiff vor Rügen schürt Amerikas Wut auf das abtrünnige Europa

Anzeige

Für den Parlamentarischen Geschäftsführer der CDU/CSU-Gruppe im Europäischen Parlament, Markus Pieper (CDU), sind die amerikanischen Sanktionsdrohungen „ein eindeutiger Verstoß gegen alles, was wir unter Handelsrecht verstehen“. Durch die jüngste Ausweitung des Sanktionsgesetzes CAATSA von 2017 „werden deutsche Firmen jetzt auf eine Stufe mit dem Iran gestellt“, kritisierte Pieper. „Da hört der Spaß langsam auf.“ Deutschland und Europa müssten „dringend eine Gegenstrategie entwickeln“.

Dieser Text ist aus der WELT AM SONNTAG. Wir liefern sie Ihnen gerne regelmäßig nach Hause.",Daniel Wetzel,1595714266,"Wirtschaft,Pipeline-Projekt",welt
Kostenlose Coronatests für Urlaubsrückkehrer,,,1595757389,"Videos,Angst vor zweiter Welle",welt
Auto rast in Menschenmenge – Mehrere Schwerverletzte,,,1595757306,"Videos,Berlin",welt
USA erhöhen Druck auf deutsche und europäische Firmen,,,1595756919,"Wirtschaft,Nord Stream 2",welt
Von der Business School zur eigenen Eisfabrik,"Jakob Rauber zog nach seinem Studium an einer renommierten Business School zurück in sein Heimatdorf. Dort gründete er mit seinem kleinen Bruder das Start-up „Eiszeit“. Das Besondere an ihren Eissorten sind die natürlichen Zutaten.

Anzeige

Seine erste Eismaschine bekam Jakob Rauber mit 16 Jahren geschenkt. Teilen musste er sie mit seinem kleinen Bruder Elia, damals 12 Jahre alt. Gemeinsam entwickelten die zwei Teenager nach der Schule eigene Eissorten.

Diese waren unter ihren Freunden und in der Familie schnell so beliebt, dass Freunde und Verwandte sie baten, ihr Eis zu Hochzeiten und Geburtstagspartys mitzubringen. Über die Jahre häuften sich die Anfragen.

„Das war irgendwann kein Hobby mehr, also haben wir uns gefragt: ,Lassen wir es jetzt sein oder machen wir es richtig?’“, erzählt Jakob Rauber im Gespräch mit „Gründerszene“.

Eiszeit: Von der Business-Uni ins Dorf

Anzeige

Jakob Rauber ist mittlerweile 24 Jahre alt, vor zwei Jahren schloss er sein Bachelorstudium an der renommierten Business School WHU ab. Zahlreiche bekannte Gründer und Gründerinnen haben vor ihm an der privaten Hochschule in Vallendar studiert, unter ihnen Rocket-Internet-Chef Oliver Samwer, aber auch die Gründer von Audibene, Zalando oder Hellofresh. Absolventen aus jedem Jahrgang ziehen deswegen nach Berlin und versuchen ihr Glück mit einem Tech-Start-up.

Rauber jedoch folgte diesem Trend nicht. Er kehrte nach dem Studium zurück in seine Heimatgemeinde Lahnau in Hessen bei Gießen. Rund 8000 Menschen leben in dem Ort, der Gegensatz zur Start-up-Metropole Berlin könnte kaum größer sein.

Lesen Sie auch Stiftung Warentest Eine der besten Vanille-Eiscremes gibt es im Discounter

Jakob Rauber wollte wieder mit seinem Bruder Eis herstellen, diesmal nicht als Hobby, sondern als Beruf. Mithilfe eines KfW-Kredits über rund 70.000 Euro kauften sie Eismaschinen, Kühlschränke, Schockfroster, Eisvitrinen und fingen an, ihre Sorten in großen Mengen zu produzieren. Im Februar eröffneten sie das erste Eiscafé in Lahnau.

Anzeige

Unter dem Namen „Eiszeit“ stellen die Gründer seit zwei Jahren Sorten wie Mango, Zitrone, Haselnuss oder Schokolade her. Das Besondere: Laut der Gründer enthalten alle Sorten ausschließlich natürliche Zutaten, die größtenteils regional und nachhaltig angebaut werden.

Die Verpackung aus Pappe ist ebenfalls nachhaltig produziert. Verkauft wird das Eis nicht nur über das eigene Eiscafé, sondern auch über einige Filialen von Edeka und Rewe in der Region oder bei Veranstaltungen.

Idee von Eiszeit ist für WHU ungewöhnlich

Dass die Idee Potenzial hat, zeigen die Zahlen. Acht feste Mitarbeiter hat Eiszeit bereits, die Rauber-Brüder rechnen für 2020 mit einem mittleren sechsstelligen Umsatz, in den kommenden Jahren wollen sie weitere Cafés eröffnen und Duzende Supermärkte als Abnehmer gewinnen.

Anzeige

Einige Freunde seien anfangs skeptisch gewesen, ihre Mutter habe Sorge gehabt, dass ihre Söhne sich verschulden, erzählt Raube. Mittlerweile seien die meisten aber überzeugt von dem Konzept.

„Unsere Idee ist sowohl für die WHU als auch meine Heimat ungewöhnlich“, sagt Jakob Rauber. Was meint er damit? „Naja, an der WHU war das Konzept nicht innovativ genug, hier bei uns zu Hause gelten wir hingegen als sehr innovativ.“",Hannah Scherkamp,1595755890,"Gründerszene,Junge Gründer",welt
„Putin tritt zurück!“ - Tausende bei Demonstration im Osten Russlands,"Anzeige

Im Osten Russlands haben erneut Tausende gegen die Einmischung von Präsident Wladimir Putin in die örtliche Politik protestiert. Demonstranten in der Stadt Chabarowsk riefen am Samstag „Putin tritt zurück“ und „Putin ist ein Dieb“.

Protestiert wurde wie schon zuvor gegen die Verhaftung des Regionalgouverneurs Sergej Furgal. Er war am 9. Juli wegen Mordverdachts festgenommen worden und sitzt seitdem in Moskau in Untersuchungshaft. Furgal soll in den Jahren 2004 und 2005 mehrere Auftragsmorde an Geschäftsleuten in Auftrag gegeben haben. Er war damals selbst Geschäftsmann und in der Holz- und Metallindustrie aktiv. Furgal bestreitet die Vorwürfe.

Auch die Demonstranten in der Stadt an der chinesischen Grenze halten die Vorwürfe für unbegründet. Sie fordern zudem, dass das Gerichtsverfahren gegen Furgal vor Ort abgehalten wird. „Ich denke, die Menschen gehen auf die Straße, weil ihre Entscheidung bei der Wahl von 2018 weggenommen wurde“, sagte Dmitri Katschalin, einer der Demonstranten.

Menschen halten Plakate mit der Aufschrift ""Gebt uns Sergej Furgal, den Volksgouverneur, zurück"": Seit zwei Wochen gibt es beinah täglich Proteste gegen die Festnahme Quelle: dpa

Anzeige

„Wir haben genug“, ergänzte auch die Teilnehmerin Anastasia Schegorina gegenüber Journalisten. „Wir haben den Gouverneur gewählt und wir wollen erhört werden und selbst entscheiden, was mit ihm geschieht. Bringt ihn her, und ein fairer und offener Prozess wird darüber entscheiden, ob er verurteilt wird oder nicht.“

Der Verweis auf Corona beeindruckte die Demonstranten nicht

Seit zwei Wochen gibt es beinah täglich Proteste gegen die Festnahme, eine Herausforderung für den Kreml. Die Polizei ist bislang nicht gegen die ungenehmigten Demonstrationen in Chabarowsk vorgegangen. Örtliche Amtsträger haben zwar noch versucht, die Menschen davon abzuhalten, an den Demonstrationen teilzunehmen, indem sie vor den Risiken einer Corona-Infektion warnten – erfolglos.

Lesen Sie auch Michail Chodorkowski „Wenn Putin beschließt, mich umzubringen, könnte ich mich kaum schützen“

Die Stadtbehörden schätzten, dass etwa diesmal 6500 Menschen an dem Protest teilnahmen. Lokale Medien bezifferten die Zahl auf bis zu 20.000, während Aktivisten der Opposition sogar von 50.000 Menschen sprachen. Chabarowsk liegt rund 6110 Kilometer östlich und sieben Zeitzonen entfernt von Moskau.

Anzeige

Die Protestierenden riefen „Freiheit“ und „Russland, wach auf“. Auf Transparenten brachten sie Unterstützung für Furgal zum Ausdruck und kritisierten Staatspräsident Wladimir Putin.

Nur in Moskau gab es Festnahmen

Auch in anderen ostrussischen Städten wurde protestiert und die Polizei schritt dort ebenfalls nicht ein. In Moskau nahm die Polizei allerdings mehrere Dutzend Aktivisten vorübergehend fest, die versuchten, ihre Unterstützung für Furgal und andere Inhaftierte zu bekunden und gegen das mit der Corona-Pandemie begründete Demonstrationsverbot in der Hauptstadt zu protestieren.

Lesen Sie auch Syrien Assad kopiert Putins Masterplan für die ewige Macht

Entzündet hat sich der Protest auch an Putins Entscheidung, nach der Festnahme von Frugal einen neuen Gouverneur für die gleichnamige Region zu ernennen. Der neue Gouverneur gehört derselben Partei an wie Frugal. Die Anhänger des alten Gouverneurs vermuten, dass Frugal für den Sieg über den Kandidaten der regierenden, Putin-treuen Partei Einiges Russland 2018 bestraft werden soll.","'Berthold Seewald', 'Pavel Lokshin', 'Sven Felix Kellerhoff', 'Thomas Oppermann'",1595753849,"Ausland,Chabarowsk",welt
Sparen bei AirPods - das sind die Alternativen für Technik-Fans,"Anzeige

Auch wenn Apple anfangs von Kritikern dafür verspottet wurde, mit den AirPods hochpreisige In-Ear-Kopfhörer entwickelt zu haben, die dank kabelloser Technik vor allem leichter zu verlieren seien, so haben sich Qualität, Design und Funktionalität der multifunktionalen Headphones mittlerweile durchgesetzt – so sehr, dass selbst die neue Variante Airpods Pro* für weit mehr als 200 Euro sehr gefragt ist. Dafür bekommen Technik-Fans aber auch die perfekte Passform und die lang ersehnte aktive Geräuschunterdrückung.

Anzeige Apple AirPods Pro jetzt online kaufen

Viele sehen sich aber auch nach Bluetooth-EarPods um, die günstiger als das Markenprodukt sind. Dabei fällt auf: Sowohl beim Design als auch bei der Technologie orientieren sich viele Hersteller inzwischen an den Wireless-Kopfhörern von Apple – nur dass die Preise oft deutlich niedriger sind.

Anzeige Prime Day Jetzt bei Amazon stöbern und Schnäppchen sichern Am 13. & 14. Oktober ist Amazon Prime Day. Das bedeutet: Tausende Artikel sind teils stark reduziert. Einzelne Produkte gibt es jetzt schon zum Schnäppchenpreis.

Bluetooth-EarPods: Diese sind fast wie das Original

Eines vorweg: Für Original-AirPods* mit kabellosem Ladecase zahlt man normalerweise 229 Euro – auf Amazon sind die In-Ear-Kopfhörer sogar noch für ein paar Euro weniger zu haben. Gerade für Sportler oder auf Reisen sind sie praktisch – genau hier muss bei EarPods Bluetooth meist Standard sein, um ohne störendes Kabel trainieren, arbeiten oder entspannen zu können.

Anzeige Apple AirPods Original mit kabellosem Ladecase

Anzeige

Das Konkurrenzprodukt Sony WF-1000XM3* bewegt sich in einem ähnlichen Preisrahmen, obwohl sich die Kosten dank häufiger Aktionen oder Rabatte teils knapp unter der 200-Euro-Grenze bewegen. Nutzer beschreiben die Noise-Cancelling-Funktion der Wireless Earbuds allerdings als konkurrenzlos.

Anzeige Sony Sony WF-1000 XM3 jetzt online kaufen

Eine hochwertige Alternative unter 200 Euro bieten zum Beispiel die Libratone Track Air True Wireless In-Ear-Kopfhörer*. Mit Ladecase beträgt die Akkulaufzeit bis zu 32 Stunden, davon 8 Stunden ohne Aufladen zwischendurch. Dank Doppelmikrofon werden störende Hintergrundgeräusche ausgefiltert. Ein weiteres Merkmal ist die programmierbare Touch-Steuerung. Schweiß oder Spritzwasser macht ihnen nichts aus.

Anzeige Libratone Libratone In-Ear-Kopfhörer jetzt online kaufen

Wer so viel nicht ausgeben möchte, findet ein gutes Preis-Leistungsverhältnis bei den Oneplus Buds*. Sie bieten eine Laufzeit von bis zu 6,5 Stunden, durch die Schnelladefunktion des mitgelieferten Case sind insgesamt 24 Stunden Nutzung möglich. Praktisch für alle, die ihre Buds auch für Telefonate nutzen: Drei Mikrofone sorgen dafür, dass Hintergrundgeräusche selbst an lärmintensiven Orten wie öffentlichen Verkehrsmitteln auf ein Minimum reduziert werden. Auch Gamer loben die Oneplus Buds für den nuancierten Sound.

Anzeige ONEPLUS Oneplus Buds jetzt online kaufen

AirPods Alternative unter 100 Euro

Anzeige

Eine Alternative, die für weniger als 100 Euro sauberen Klang und hübsches Design bietet, findet sich bei Bang & Olufsen: Die Beoplay E8 Bluetooth-Earbuds* kosten um die 85 Euro. Es gibt sie in den Farben schwarz und dunkelgrau, ein Ladecase ist im Lieferumfang enthalten.

Anzeige Bang & Olufsen Beoplay E8 Bluetooth-Earbuds jetzt online kaufen



Wer hingegen die Optik der weißen Earbuds schätzt, wird fündig mit den JBL Free X Bluetooth InEar Bluetooth Kopfhörern*. Die robusten InEars liegen bequem im Ohr und sind resistent gegen Schweiß und Regen.

Anzeige JBL JBL Free X InEar Kopfhörern jetzt online kaufen

AirPods Alternative unter 50 Euro

Ebenfalls eine günstige und stilvolle Alternative zu AirPods: Die Bluetooth-Earbuds von Acokki* in Schwarz oder Weiß. Sie werden ebenfalls im Ladecase geliefert und können Regen oder Schweiß gut wegstecken, sodass sie sich insbesondere als Sport-Kopfhörer eignen. Käufer loben unter anderem den angenehmen Tragekomfort, der dafür sorgt, dass auch nach mehrstündigem Musikhörens die Ohren nicht schmerzen.

Anzeige Acokki Bluetooth-Earbuds

Anzeige

Mit guter Soundqualität und Passgenauigkeit punkten auch die True Wireless Kopfhörer von Urbanista Stockholm*. Die günstigen Earbuds werden mit Ladecase geliefert und sind in vielen hübschen Farben, darunter auch olivgrün und roségold, erhältlich.

Anzeige Urbanista Stockholm Urbanista Stockholm Kopfhörer jetzt online kaufen

iPhone-EarPods vs. AirPods

Seit 2012 werden die iPhone-EarPods* mit ihrer typischen Form zusammen mit jedem neuen Smartphone ausgeliefert. Das Besondere: Apple setzt damit auf ein Design, für das hunderte Ohren gescannt wurden, um eine möglichst universelle Passform zu garantieren und somit Silikonaufsätze, wie sie häufig bei In-Ear-Kopfhörern mitgeliefert werden, überflüssig zu machen. AirPods haben die nahezu gleiche Form – kam man also bisher mit den iPhone-EarPods gut zurecht, dürften auch die Bluetooth-EarPods passen.

Anzeige Appple EarPods mit Lightning Connector

Auch in der Klangqualität nehmen sich beide Produkte fast nichts. Die Aufbewahrung in der Tasche ist dagegen dank des mitgelieferten Ladecase bei AirPods einfacher – hier verheddert sich kein Kabel mehr, zudem gehören Kabelbruch oder verschmutzte Ohrstöpsel der Vergangenheit an. Allerdings müssen sie regelmäßig aufgeladen werden, die Variante mit Kabel dagegen funktioniert auch ohne Strom.

Lesen Sie auch Samsung Galaxy Buds Welche Earbuds-Kopfhörer sind die richtigen für mich?

Tipp: Weil Apple seit dem iPhone 7 auf die Kopfhörerbuchse verzichtet, muss man für das Benutzen von älteren In-Ear-Kopfhörern mit Kabel zwangsläufig einen Lightning-Kopfhöreranschluss* verwenden. Beim Kauf eines neueren iPhone-Modells sind bereits EarPods mit Lightning-Connector im Lieferumfang enthalten.

Anzeige Apple Lightning Kopfhöreranschluss Adapter

Luxus-Alternative zu AirPods

Auch der Hersteller Samsung hat sich an einer eigenen Version von Bluetooth-EarPods versucht und die Samsung Gear IconX* entwickelt. Sie bieten viele smarte Funktionen, beispielsweise die kabellos gesteuerte Wiedergabe von Musik. Aber auch über dem integrierten MP3-Player mit vier GB großem Speicher lassen sich Inhalte abspielen, sodass das Smartphone für sportliche Aktivitäten auch mal zu Hause oder im Spind verbleiben kann. Die Earbuds erfassen darüber hinaus auch Fitnessdaten wie die zurückgelegte Strecke, Trainingsdauer, Geschwindigkeit und Kalorienverbrauch. Sogar ein Sprachcoach spricht Nutzern direkt über die In-Ear-Kopfhörer nützliche Fitness-Tipps ins Ohr – und das für bis zu sieben Stunden mit einer Akkuladung. Einziges Manko: So viele Funktionen haben auch ihren Preis. Die kabellosen Kopfhörer Samsung Gear IconX kosten noch ein paar Euro mehr als Apples AirPods.

Anzeige Samsung Bluetooth EarPods Gear IconX

In die Kategorie „Luxus-Alternativen“ fallen auch die Sennheiser MOMENTUM True Wireless 2 Kopfhörer*. Mit einer UVP von 279 Euro sind sie teurer als die Airpods-Originals. Dafür loben Nutzer, dass sie nicht nur mit Top-Sound und einer Akkulaufzeit von bis zu 7 Stunden aufwarten, sondern auch so angenehm leicht im Ohr liegen, dass eine so lange Nutzung auch komfortabel ist. Die Noise-Cancelling-Funktion ermöglicht Konzentration unterwegs oder in lauten Cafés oder Großraumbüros.

Anzeige Sennheiser MOMENTUM Wireless Kopfhörer jetzt online kaufen

Wasserfeste AirPods Alternative

Bevor man sich AirPods für das Fitnessstudio oder zum Joggen besorgt, sollte man eines beachten: Apple erklärt nicht explizit, dass die „True Wireless“-EarPods vor Wasser, Schweiß und Staub geschützt sind. Gerade beim Sport im Freien ist deshalb besser darauf zu achten, dass die kleinen Bluetooth-Ohrstecker nicht nass oder schmutzig werden.

Anzeige

Entspannter kann man es dagegen mit den Donerton-Bluetooth-Kopfhörern* angehen: Sie sind wasserfest, resistent gegen Schweiß und absolut staubunempfindlich, sodass es beim Joggen auch nicht weiter dramatisch ist, sollte ein Kopfhörer mal versehentlich zu Boden fallen. Durch den mit Silikonohrstöpseln anpassbaren Sitz der günstigen Earbuds ist eine sichere Passform garantiert. Insbesondere Nutzer, die mit der universellen Form von iPhone-Earbuds Probleme haben, können mit den erschwinglichen In-Ear-Kopfhörern oft mehr anfangen, als mit dem Apple-Produkt.

Anzeige Donerton Donerton-Bluetooth-Kopfhörer jetzt online kaufen

Dieser Artikel wurde erstmals am 25.06.2019 veröffentlicht.

*Dieser Text enthält Affiliate Links. Das bedeutet: Sollten Sie über die mit einem Stern gekennzeichneten Links einen Kauf abschließen, erhält WELT eine kleine Provision. Die Berichterstattung beeinflusst das nicht. Unsere Standards der Transparenz und journalistischen Unabhängigkeit finden Sie unter axelspringer.de/unabhaengigkeit.",Kristina Baum,1595752620,"Webwelt & Technik,Kabellose In-Ear-Kopfhörer",welt
Das können Ihnen die Kopfhörer von Apple wirklich bieten,,Kristina Baum,1595752320,"Webwelt & Technik,AirPods im Check",welt
